ID,color,MOS,probability
complementary/orange_blue/juiedesai19391601268.jpg,5.637041,6.720342636108398,0.6935510635375977
complementary/orange_blue/162814817@N0627431714937.jpg,6.263246,4.283255577087402,0.6248894333839417
complementary/orange_blue/148560147@N0337039646742.jpg,6.6362786,5.573206901550293,0.7164198160171509
complementary/orange_blue/geelog29034161553.jpg,5.388097,4.992234230041504,0.8187806606292725
complementary/orange_blue/117679407@N0828865500835.jpg,6.8465734,6.865585803985596,0.7744191288948059
complementary/orange_blue/159973025@N0742445144115.jpg,6.0529284,6.468233108520508,0.7620482444763184
complementary/orange_blue/139363649@N0233098198304.jpg,6.4608674,4.809517860412598,0.8092502355575562
complementary/orange_blue/keo621918578914.jpg,6.0908046,5.6190619468688965,0.7529626488685608
complementary/orange_blue/146253389@N0829278222342.jpg,5.443965,3.1876370906829834,0.7668805122375488
complementary/orange_blue/peter-murrell20822874424.jpg,7.554565,5.872115135192871,0.6927979588508606
complementary/orange_blue/28286225@N0239486212422.jpg,6.1231537,8.018098831176758,0.7818816900253296
complementary/orange_blue/112246188@N0325165986081.jpg,6.526436,5.0500335693359375,0.6470232009887695
complementary/orange_blue/125572947@N0716737113406.jpg,5.6906447,5.352939128875732,0.7172055244445801
complementary/orange_blue/jerry_lake38649837566.jpg,6.2472773,6.363217353820801,0.6444344520568848
complementary/orange_blue/lumenscript41873226310.jpg,5.520795,4.262177467346191,0.7430598139762878
complementary/orange_blue/yates77717355466472.jpg,8.47514,3.870609760284424,0.7834938764572144
complementary/orange_blue/42766545@N0733776788255.jpg,6.059437,3.888091802597046,0.6994377970695496
complementary/orange_blue/dave_whatt30579750216.jpg,5.6249275,3.6269564628601074,0.7290645837783813
complementary/orange_blue/26081675@N0625951356884.jpg,6.1751504,6.1077470779418945,0.6650720834732056
complementary/orange_blue/alexhaeusler24609170851.jpg,6.066764,6.2757568359375,0.6684949398040771
complementary/orange_blue/martinhewer30288978388.jpg,4.935007,6.146255016326904,0.615800142288208
complementary/orange_blue/gcampbellphoto39690980691.jpg,6.179358,4.513011455535889,0.8525429964065552
complementary/orange_blue/127449667@N0337518686571.jpg,5.892848,3.7413837909698486,0.7245330810546875
complementary/orange_blue/91820810@N0540624490983.jpg,6.7753263,5.816545486450195,0.734939455986023
complementary/orange_blue/kuen-cherng28051533001.jpg,6.6323013,7.147937774658203,0.7582151889801025
complementary/orange_blue/124733025@N0817382815878.jpg,6.6351805,5.7231221199035645,0.7190417051315308
complementary/orange_blue/jmahto44481647871.jpg,6.394539,7.288583755493164,0.8090600967407227
complementary/orange_blue/132644004@N0519675120222.jpg,6.4155083,7.176117897033691,0.7684309482574463
complementary/orange_blue/todoe30562564656.jpg,5.2360325,5.432650089263916,0.6317341327667236
complementary/orange_blue/146057066@N0832203074590.jpg,6.7726564,6.097033977508545,0.6695923209190369
complementary/orange_blue/127102752@N0627540799727.jpg,5.8038974,7.482577323913574,0.8062872290611267
complementary/orange_blue/142957381@N0428642307022.jpg,6.3418508,6.711997985839844,0.7532994747161865
complementary/orange_blue/rcb4j30420344820.jpg,6.5526695,6.823765277862549,0.7549282908439636
complementary/orange_blue/8843323@N0821730327949.jpg,6.324314,4.9956769943237305,0.779273509979248
complementary/orange_blue/54842937@N0017266957000.jpg,5.480202,5.338506698608398,0.684829592704773
complementary/orange_blue/quentin-ozanne-photographies30880045506.jpg,6.169872,6.252762794494629,0.6162800788879395
complementary/orange_blue/97062902@N0832592404848.jpg,6.6885424,4.8137431144714355,0.7398127317428589
complementary/orange_blue/gert5535813510832.jpg,5.62675,3.7308599948883057,0.6673699617385864
complementary/orange_blue/marvindeneke26123835096.jpg,6.1719975,6.825361728668213,0.7888153791427612
complementary/orange_blue/162814817@N0645520251552.jpg,6.7592897,7.165760040283203,0.7828366756439209
complementary/orange_blue/164494354@N0440457826723.jpg,6.720926,5.760369300842285,0.6518051624298096
complementary/orange_blue/63428607@N0529568181460.jpg,6.9221807,7.660036087036133,0.7781804203987122
complementary/orange_blue/bautisterias43081108062.jpg,6.974098,5.591281414031982,0.6986609697341919
complementary/orange_blue/janlupus31506148928.jpg,5.6007338,4.718536376953125,0.6344309449195862
complementary/orange_blue/collingwoodbarry30019405096.jpg,6.0388103,6.457561492919922,0.8309491276741028
complementary/orange_blue/43808281@N0037953021332.jpg,5.0499644,3.743818759918213,0.669796347618103
complementary/orange_blue/camdiary29342824505.jpg,5.313045,4.364419460296631,0.8079829812049866
complementary/orange_blue/124733025@N0816297785724.jpg,6.519566,6.175093650817871,0.6688930988311768
complementary/orange_blue/61206119@N0528747911990.jpg,6.1668463,5.5485053062438965,0.7190583944320679
complementary/orange_blue/xiaoping9837848126262.jpg,6.920274,6.286169528961182,0.6729347705841064
complementary/orange_blue/132594746@N0325036949366.jpg,6.1650953,4.949535846710205,0.779728889465332
complementary/orange_yellow/soniaadammurray22482829739.jpg,6.350109,4.366917610168457,0.7157793045043945
complementary/orange_yellow/grahamvphoto30774754242.jpg,6.525756,4.561887741088867,0.7053899765014648
complementary/orange_yellow/133916597@N0621538948542.jpg,6.2714534,6.41314697265625,0.7696542143821716
complementary/orange_yellow/manoncmmrs22448452332.jpg,5.9613433,6.305215358734131,0.5589521527290344
complementary/orange_yellow/maureenpp34314439965.jpg,6.6385245,6.62321662902832,0.7879780530929565
complementary/orange_yellow/ntrinkhaus26482713596.jpg,6.3931317,6.38667631149292,0.6905978918075562
complementary/orange_yellow/30957107@N0229889594153.jpg,5.744772,3.878154993057251,0.7053622603416443
complementary/orange_yellow/jrrondeau20347616636.jpg,4.9489202,3.8210229873657227,0.7162439227104187
complementary/orange_yellow/russellcharters26883975021.jpg,4.7347336,3.9612607955932617,0.7278953790664673
complementary/orange_yellow/skipplitt19781512672.jpg,6.2754874,6.2835540771484375,0.6368846893310547
complementary/orange_yellow/rebel_82nd16670293614.jpg,6.1537833,3.904421329498291,0.7200301289558411
